1;Arbignieu;1300;5.65;45.7333
1;Leyssard;1450;5.46667;46.1667
1;Saint-Jean-de-Thurigneux;1390;4.88333;45.95
1;Frans;1480;4.78333;45.9833
1;Tenay;1230;5.5;45.9167
1;Bâgé-la-Ville;1380;4.95;46.3167
1;Montmerle-sur-Saône;1090;4.76667;46.0833
1;Courmangoux;1370;5.36667;46.3333
1;Baneins;1990;4.9;46.1167
1;Lagnieu;1150;5.35;45.9
1;Attignat;1340;5.16667;46.2833
1;Saint-André-de-Bâgé;1380;4.91667;46.3
1;Pont-de-Vaux;1190;4.93333;46.4333
1;Ambérieu-en-Bugey;1500;5.35;45.95
1;Peyzieux-sur-Saône;1140;4.81667;46.1167
1;Crozet;1170;6.01251;46.2806
1;Seyssel;1420;5.83194;45.9597
1;Beynost;1700;5;45.8333
1;Versonnex;1210;6.09723;46.3023
1;Saint-Laurent-sur-Saône;1620;4.83333;46.3
1;Artemare;1510;5.7;45.8667
1;Montracol;1310;5.11667;46.1833
1;Parves;1300;5.75;45.75
1;Pugieu;1510;5.65;45.8167
1;Virieu-le-Grand;1510;5.65;45.85
1;Saint-Rémy;1310;5.16667;46.1833
1;Rancé;1390;4.86667;45.9667
1;Grièges;1290;4.85;46.25
1;Grand-Corent;1250;5.43333;46.2
1;Outriaz;1430;5.55;46.0667
1;Montagnieu;1470;5.46667;45.8
1;Champagne-en-Valromey;1260;5.68333;45.9
1;Ambérieux-en-Dombes;1330;4.9;46
1;La Boisse;1120;5.03333;45.85
1;Parcieux;1600;4.81667;45.9167
1;Saint-Didier-d'Aussiat;1340;5.06667;46.3
1;Saint-Nizier-le-Bouchoux;1560;5.15;46.45
1;Ars-sur-Formans;1480;4.81667;45.9833
1;Anglefort;1350;5.80833;45.9167
1;Corlier;1110;5.5;46.0333
1;Ferney-Voltaire;1210;6.11667;46.25
1;Saint-Maurice-de-Rémens;1500;5.28333;45.95
1;Châtillon-la-Palud;1320;5.25;45.9667
1;Saint-Sulpice;1340;5.04167;46.3203
1;Saint-Bois;1300;5.63333;45.7
1;Virignin;1300;5.71667;45.7167
1;Prémillieu;1110;5.56667;45.8667
1;Genouilleux;1090;4.78333;46.1167
1;Reyssouze;1190;4.91667;46.4333
1;Collonges;1550;5.9;46.1333
1;Saint-Germain-de-Joux;1130;5.73333;46.1833
1;Brégnier-Cordon;1300;5.61667;45.65
1;Saint-Martin-le-Châtel;1310;5.11667;46.2833
1;Marignieu;1300;5.71667;45.8
1;Neyrolles;1130;5.63333;46.1333
1;Sulignat;1400;4.96667;46.1667
1;Bény;1370;5.28333;46.3333
1;Injoux-Génissiat;1200;5.78333;46.05
1;Chanay;1420;5.78333;46
1;Châtillon-sur-Chalaronne;1400;4.96667;46.1167
1;Farges;1550;5.91667;46.1667
1;Saint-Alban;1450;5.45;46.1
1;Curtafond;1310;5.08333;46.2667
1;Viriat;1440;5.21667;46.25
1;Belleydoux;1130;5.76667;46.25
